"id","activitydate","totalsteps","calories"
"5553957443","2016-05-07 00:00:00",1868,1494
"5553957443","2016-05-08 00:00:00",6083,1762
"5553957443","2016-05-09 00:00:00",11611,2272
"5553957443","2016-05-10 00:00:00",16358,2335
"5553957443","2016-05-11 00:00:00",4926,1693
"5553957443","2016-05-12 00:00:00",3121,741
"5577150313","2016-04-12 00:00:00",8135,3405
"5577150313","2016-04-13 00:00:00",5077,2551
"5577150313","2016-04-14 00:00:00",8596,4022
"5577150313","2016-04-15 00:00:00",12087,4005
"5577150313","2016-04-16 00:00:00",14269,4274
"5577150313","2016-04-17 00:00:00",12231,4552
"5577150313","2016-04-18 00:00:00",9893,3625
"5577150313","2016-04-19 00:00:00",12574,3501
"5577150313","2016-04-20 00:00:00",8330,3192
"5577150313","2016-04-21 00:00:00",10830,4018
"5577150313","2016-04-22 00:00:00",9172,3329
"5577150313","2016-04-23 00:00:00",7638,3152
"5577150313","2016-04-24 00:00:00",15764,4392
"5577150313","2016-04-25 00:00:00",6393,3374
"5577150313","2016-04-26 00:00:00",5325,3088
"5577150313","2016-04-27 00:00:00",6805,3294
"5577150313","2016-04-28 00:00:00",9841,3580
"5577150313","2016-04-29 00:00:00",7924,3544
"5577150313","2016-04-30 00:00:00",12363,4501
"5577150313","2016-05-01 00:00:00",13368,4546
"5577150313","2016-05-02 00:00:00",7439,3014
"5577150313","2016-05-03 00:00:00",11045,3795
"5577150313","2016-05-04 00:00:00",5206,2755
"5577150313","2016-05-05 00:00:00",7550,3004
"5577150313","2016-05-06 00:00:00",4950,2643
"5577150313","2016-05-07 00:00:00",0,1819
"5577150313","2016-05-08 00:00:00",0,1819
"5577150313","2016-05-09 00:00:00",3421,2489
"5577150313","2016-05-10 00:00:00",8869,3841
"5577150313","2016-05-11 00:00:00",4038,1665
"6117666160","2016-04-12 00:00:00",0,1496
"6117666160","2016-04-13 00:00:00",0,1496
"6117666160","2016-04-14 00:00:00",0,1496
"6117666160","2016-04-15 00:00:00",14019,2865
"6117666160","2016-04-16 00:00:00",14450,2828
"6117666160","2016-04-17 00:00:00",7150,2225
"6117666160","2016-04-18 00:00:00",5153,2018
"6117666160","2016-04-19 00:00:00",11135,2606
"6117666160","2016-04-20 00:00:00",10449,2536
"6117666160","2016-04-21 00:00:00",19542,4900
"6117666160","2016-04-22 00:00:00",8206,2409
"6117666160","2016-04-23 00:00:00",11495,2651
"6117666160","2016-04-24 00:00:00",7623,2305
"6117666160","2016-04-25 00:00:00",0,1497
"6117666160","2016-04-26 00:00:00",9543,2450
"6117666160","2016-04-27 00:00:00",9411,2576
"6117666160","2016-04-28 00:00:00",3403,1879
"6117666160","2016-04-29 00:00:00",9592,2560
"6117666160","2016-04-30 00:00:00",6987,2275
"6117666160","2016-05-01 00:00:00",8915,2361
"6117666160","2016-05-02 00:00:00",4933,2044
"6117666160","2016-05-03 00:00:00",0,1496
"6117666160","2016-05-04 00:00:00",2997,1902
"6117666160","2016-05-05 00:00:00",9799,2636
"6117666160","2016-05-06 00:00:00",3365,1838
"6117666160","2016-05-07 00:00:00",7336,2469
"6117666160","2016-05-08 00:00:00",7328,2250
"6117666160","2016-05-09 00:00:00",4477,1248
"6290855005","2016-04-12 00:00:00",4562,2560
"6290855005","2016-04-13 00:00:00",7142,2905
"6290855005","2016-04-14 00:00:00",7671,2952
"6290855005","2016-04-15 00:00:00",9501,2896
"6290855005","2016-04-16 00:00:00",8301,2783
"6290855005","2016-04-17 00:00:00",7851,3171
"6290855005","2016-04-18 00:00:00",6885,2766
"6290855005","2016-04-19 00:00:00",7142,2839
"6290855005","2016-04-20 00:00:00",6361,2701
"6290855005","2016-04-21 00:00:00",0,2060
"6290855005","2016-04-22 00:00:00",6238,2796
"6290855005","2016-04-23 00:00:00",0,2664
"6290855005","2016-04-24 00:00:00",5896,2703
"6290855005","2016-04-25 00:00:00",7802,2771
"6290855005","2016-04-26 00:00:00",0,2060
"6290855005","2016-04-27 00:00:00",5565,2743
"6290855005","2016-04-28 00:00:00",5731,2687
"6290855005","2016-04-29 00:00:00",0,2060
"6290855005","2016-04-30 00:00:00",6744,2843
"6290855005","2016-05-01 00:00:00",9837,3327
"6290855005","2016-05-02 00:00:00",6781,2725
"6290855005","2016-05-03 00:00:00",6047,2671
"6290855005","2016-05-04 00:00:00",5832,2718
"6290855005","2016-05-05 00:00:00",6339,2682
"6290855005","2016-05-06 00:00:00",6116,2806
"6290855005","2016-05-07 00:00:00",5510,2613
"6290855005","2016-05-08 00:00:00",7706,2712
"6290855005","2016-05-09 00:00:00",6277,2175
"6290855005","2016-05-10 00:00:00",0,0
"6775888955","2016-04-12 00:00:00",0,1841
"6775888955","2016-04-13 00:00:00",4053,2400
"6775888955","2016-04-14 00:00:00",5162,2507
"6775888955","2016-04-15 00:00:00",1282,2127
"6775888955","2016-04-16 00:00:00",4732,2225
"6775888955","2016-04-17 00:00:00",2497,2067
"6775888955","2016-04-18 00:00:00",8294,2798
"6775888955","2016-04-19 00:00:00",0,1841
"6775888955","2016-04-20 00:00:00",10771,3727
"6775888955","2016-04-21 00:00:00",0,1841
"6775888955","2016-04-22 00:00:00",637,1922
"6775888955","2016-04-23 00:00:00",0,1841
"6775888955","2016-04-24 00:00:00",2153,2053
"6775888955","2016-04-25 00:00:00",6474,2484
"6775888955","2016-04-26 00:00:00",7091,2584
"6775888955","2016-04-27 00:00:00",0,1841
"6775888955","2016-04-28 00:00:00",703,1993
"6775888955","2016-04-29 00:00:00",0,1841
"6775888955","2016-04-30 00:00:00",2503,2280
"6775888955","2016-05-01 00:00:00",2487,2319
"6775888955","2016-05-02 00:00:00",0,1841
"6775888955","2016-05-03 00:00:00",9,1843
"6775888955","2016-05-04 00:00:00",0,1841
"6775888955","2016-05-05 00:00:00",0,1841
"6775888955","2016-05-06 00:00:00",4697,2496
"6775888955","2016-05-07 00:00:00",1967,1032
"6962181067","2016-04-12 00:00:00",10199,1994
"6962181067","2016-04-13 00:00:00",5652,1718
"6962181067","2016-04-14 00:00:00",1551,1466
"6962181067","2016-04-15 00:00:00",5563,1756
"6962181067","2016-04-16 00:00:00",13217,2173
"6962181067","2016-04-17 00:00:00",10145,2027
"6962181067","2016-04-18 00:00:00",11404,2039
"6962181067","2016-04-19 00:00:00",10742,2046
"6962181067","2016-04-20 00:00:00",13928,2174
"6962181067","2016-04-21 00:00:00",11835,2179
"6962181067","2016-04-22 00:00:00",10725,2086
"6962181067","2016-04-23 00:00:00",20031,2571
"6962181067","2016-04-24 00:00:00",5029,1705
"6962181067","2016-04-25 00:00:00",13239,2194
"6962181067","2016-04-26 00:00:00",10433,2012
"6962181067","2016-04-27 00:00:00",10320,2034
"6962181067","2016-04-28 00:00:00",12627,2182
"6962181067","2016-04-29 00:00:00",10762,2254
"6962181067","2016-04-30 00:00:00",10081,2002
"6962181067","2016-05-01 00:00:00",5454,1740
"6962181067","2016-05-02 00:00:00",12912,2162
"6962181067","2016-05-03 00:00:00",12109,2072
"6962181067","2016-05-04 00:00:00",10147,2086
"6962181067","2016-05-05 00:00:00",10524,2066
"6962181067","2016-05-06 00:00:00",5908,1850
"6962181067","2016-05-07 00:00:00",6815,1947
"6962181067","2016-05-08 00:00:00",4188,1659
"6962181067","2016-05-09 00:00:00",12342,2105
"6962181067","2016-05-10 00:00:00",15448,2361
"6962181067","2016-05-11 00:00:00",6722,1855
"6962181067","2016-05-12 00:00:00",3587,928
"7007744171","2016-04-12 00:00:00",14172,2937
"7007744171","2016-04-13 00:00:00",12862,2742
"7007744171","2016-04-14 00:00:00",11179,2668
"7007744171","2016-04-15 00:00:00",5273,2098
"7007744171","2016-04-16 00:00:00",4631,2076
"7007744171","2016-04-17 00:00:00",8059,2383
"7007744171","2016-04-18 00:00:00",14816,2832
"7007744171","2016-04-19 00:00:00",14194,2812
"7007744171","2016-04-20 00:00:00",15566,3096
"7007744171","2016-04-21 00:00:00",13744,2763
"7007744171","2016-04-22 00:00:00",15299,2889
"7007744171","2016-04-23 00:00:00",8093,2284
"7007744171","2016-04-24 00:00:00",11085,2667
"7007744171","2016-04-25 00:00:00",18229,3055
"7007744171","2016-04-26 00:00:00",15090,2939
"7007744171","2016-04-27 00:00:00",13541,2830
"7007744171","2016-04-28 00:00:00",15128,2836
"7007744171","2016-04-29 00:00:00",20067,3180
"7007744171","2016-04-30 00:00:00",3761,2051
"7007744171","2016-05-01 00:00:00",5600,2225
"7007744171","2016-05-02 00:00:00",13041,2642
"7007744171","2016-05-03 00:00:00",14510,2976
"7007744171","2016-05-04 00:00:00",0,1557
"7007744171","2016-05-05 00:00:00",15010,2933
"7007744171","2016-05-06 00:00:00",11459,2553
"7007744171","2016-05-07 00:00:00",0,120
"7086361926","2016-04-12 00:00:00",11317,2772
"7086361926","2016-04-13 00:00:00",5813,2516
"7086361926","2016-04-14 00:00:00",9123,2734
"7086361926","2016-04-15 00:00:00",8585,2395
"7086361926","2016-04-16 00:00:00",31,1635
"7086361926","2016-04-17 00:00:00",0,1629
"7086361926","2016-04-18 00:00:00",9827,2743
"7086361926","2016-04-19 00:00:00",10688,2944
"7086361926","2016-04-20 00:00:00",14365,2997
"7086361926","2016-04-21 00:00:00",9469,2463
"7086361926","2016-04-22 00:00:00",9753,2846
"7086361926","2016-04-23 00:00:00",2817,1965
"7086361926","2016-04-24 00:00:00",3520,2049
"7086361926","2016-04-25 00:00:00",10091,2752
"7086361926","2016-04-26 00:00:00",10387,2781
"7086361926","2016-04-27 00:00:00",11107,2693
"7086361926","2016-04-28 00:00:00",11584,2862
"7086361926","2016-04-29 00:00:00",7881,2616
"7086361926","2016-04-30 00:00:00",14560,2995
"7086361926","2016-05-01 00:00:00",12390,2730
"7086361926","2016-05-02 00:00:00",10052,2754
"7086361926","2016-05-03 00:00:00",10288,2754
"7086361926","2016-05-04 00:00:00",10988,2655
"7086361926","2016-05-05 00:00:00",8564,2386
"7086361926","2016-05-06 00:00:00",12461,2924
"7086361926","2016-05-07 00:00:00",12827,2739
"7086361926","2016-05-08 00:00:00",10677,2534
"7086361926","2016-05-09 00:00:00",13566,2960
"7086361926","2016-05-10 00:00:00",14433,2800
"7086361926","2016-05-11 00:00:00",9572,2735
"7086361926","2016-05-12 00:00:00",3789,1199
"8053475328","2016-04-12 00:00:00",18060,3186
"8053475328","2016-04-13 00:00:00",16433,3140
"8053475328","2016-04-14 00:00:00",20159,3411
"8053475328","2016-04-15 00:00:00",20669,3410
"8053475328","2016-04-16 00:00:00",14549,2867
"8053475328","2016-04-17 00:00:00",18827,3213
"8053475328","2016-04-18 00:00:00",17076,3133
"8053475328","2016-04-19 00:00:00",15929,3114
"8053475328","2016-04-20 00:00:00",15108,3043
"8053475328","2016-04-21 00:00:00",16057,3103
"8053475328","2016-04-22 00:00:00",10520,2655
"8053475328","2016-04-23 00:00:00",22359,3554
"8053475328","2016-04-24 00:00:00",22988,3577
"8053475328","2016-04-25 00:00:00",20500,3403
"8053475328","2016-04-26 00:00:00",12685,2846
"8053475328","2016-04-27 00:00:00",12422,2852
"8053475328","2016-04-28 00:00:00",15447,3062
"8053475328","2016-04-29 00:00:00",12315,2794
"8053475328","2016-04-30 00:00:00",7135,2408
"8053475328","2016-05-01 00:00:00",1170,1886
"8053475328","2016-05-02 00:00:00",1969,1988
"8053475328","2016-05-03 00:00:00",15484,3023
"8053475328","2016-05-04 00:00:00",14581,2918
"8053475328","2016-05-05 00:00:00",14990,2950
"8053475328","2016-05-06 00:00:00",13953,2859
"8053475328","2016-05-07 00:00:00",19769,3331
"8053475328","2016-05-08 00:00:00",22026,3589
"8053475328","2016-05-09 00:00:00",12465,2765
"8053475328","2016-05-10 00:00:00",14810,2926
"8053475328","2016-05-11 00:00:00",12209,2809
"8053475328","2016-05-12 00:00:00",4998,1505
"8253242879","2016-04-12 00:00:00",9033,2044
"8253242879","2016-04-13 00:00:00",8053,1935
"8253242879","2016-04-14 00:00:00",5234,1705
"8253242879","2016-04-15 00:00:00",2672,1632
"8253242879","2016-04-16 00:00:00",9256,1880
"8253242879","2016-04-17 00:00:00",10204,2112
"8253242879","2016-04-18 00:00:00",5151,1829
"8253242879","2016-04-19 00:00:00",4212,1763
"8253242879","2016-04-20 00:00:00",6466,1931
"8253242879","2016-04-21 00:00:00",11268,2218
"8253242879","2016-04-22 00:00:00",2824,1651
"8253242879","2016-04-23 00:00:00",9282,2132
"8253242879","2016-04-24 00:00:00",8905,1976
"8253242879","2016-04-25 00:00:00",6829,1909
"8253242879","2016-04-26 00:00:00",4562,1813
"8253242879","2016-04-27 00:00:00",10232,2008
"8253242879","2016-04-28 00:00:00",2718,1580
"8253242879","2016-04-29 00:00:00",6260,1854
"8253242879","2016-04-30 00:00:00",0,0
"8378563200","2016-04-12 00:00:00",7626,3635
"8378563200","2016-04-13 00:00:00",12386,4079
"8378563200","2016-04-14 00:00:00",13318,4163
"8378563200","2016-04-15 00:00:00",14461,3666
"8378563200","2016-04-16 00:00:00",11207,3363
"8378563200","2016-04-17 00:00:00",2132,2572
"8378563200","2016-04-18 00:00:00",13630,4157
"8378563200","2016-04-19 00:00:00",13070,4092
"8378563200","2016-04-20 00:00:00",9388,3787
"8378563200","2016-04-21 00:00:00",15148,4236
"8378563200","2016-04-22 00:00:00",12200,4044
"8378563200","2016-04-23 00:00:00",5709,2908
"8378563200","2016-04-24 00:00:00",3703,2741
"8378563200","2016-04-25 00:00:00",12405,4005
"8378563200","2016-04-26 00:00:00",16208,3763
"8378563200","2016-04-27 00:00:00",7359,3061
"8378563200","2016-04-28 00:00:00",5417,2884
"8378563200","2016-04-29 00:00:00",6175,2982
"8378563200","2016-04-30 00:00:00",2946,2660
"8378563200","2016-05-01 00:00:00",11419,3369
"8378563200","2016-05-02 00:00:00",6064,3491
"8378563200","2016-05-03 00:00:00",8712,3784
"8378563200","2016-05-04 00:00:00",7875,3110
"8378563200","2016-05-05 00:00:00",8567,3783
"8378563200","2016-05-06 00:00:00",7045,3644
"8378563200","2016-05-07 00:00:00",4468,2799
"8378563200","2016-05-08 00:00:00",2943,2685
"8378563200","2016-05-09 00:00:00",8382,3721
"8378563200","2016-05-10 00:00:00",6582,3586
"8378563200","2016-05-11 00:00:00",9143,3788
"8378563200","2016-05-12 00:00:00",4561,1976
"8583815059","2016-04-12 00:00:00",5014,2650
"8583815059","2016-04-13 00:00:00",5571,2654
"8583815059","2016-04-14 00:00:00",3135,2443
"8583815059","2016-04-15 00:00:00",3430,2505
"8583815059","2016-04-16 00:00:00",5319,2693
"8583815059","2016-04-17 00:00:00",3008,2439
"8583815059","2016-04-18 00:00:00",3864,2536
"8583815059","2016-04-19 00:00:00",5697,2668
"8583815059","2016-04-20 00:00:00",5273,2647
"8583815059","2016-04-21 00:00:00",8538,2883
"8583815059","2016-04-22 00:00:00",8687,2944
"8583815059","2016-04-23 00:00:00",9423,3012
"8583815059","2016-04-24 00:00:00",8286,2889
"8583815059","2016-04-25 00:00:00",4503,2547
"8583815059","2016-04-26 00:00:00",10499,3093
"8583815059","2016-04-27 00:00:00",12474,3142
"8583815059","2016-04-28 00:00:00",6174,2757
"8583815059","2016-04-29 00:00:00",15168,3513
"8583815059","2016-04-30 00:00:00",10085,3164
"8583815059","2016-05-01 00:00:00",4512,2596
"8583815059","2016-05-02 00:00:00",8469,2894
"8583815059","2016-05-03 00:00:00",12015,3212
"8583815059","2016-05-04 00:00:00",3588,2516
"8583815059","2016-05-05 00:00:00",12427,3266
"8583815059","2016-05-06 00:00:00",5843,2683
"8583815059","2016-05-07 00:00:00",6117,2810
"8583815059","2016-05-08 00:00:00",9217,2940
"8583815059","2016-05-09 00:00:00",9877,2947
"8583815059","2016-05-10 00:00:00",8240,2846
"8583815059","2016-05-11 00:00:00",8701,2804
"8583815059","2016-05-12 00:00:00",0,0
"8792009665","2016-04-12 00:00:00",2564,2044
"8792009665","2016-04-13 00:00:00",1320,1934
"8792009665","2016-04-14 00:00:00",1219,1963
"8792009665","2016-04-15 00:00:00",2483,2009
"8792009665","2016-04-16 00:00:00",244,1721
"8792009665","2016-04-17 00:00:00",0,1688
"8792009665","2016-04-18 00:00:00",0,1688
"8792009665","2016-04-19 00:00:00",0,1688
"8792009665","2016-04-20 00:00:00",3147,2188
"8792009665","2016-04-21 00:00:00",144,1720
"8792009665","2016-04-22 00:00:00",4068,2419
"8792009665","2016-04-23 00:00:00",5245,2748
"8792009665","2016-04-24 00:00:00",400,1799
"8792009665","2016-04-25 00:00:00",0,1688
"8792009665","2016-04-26 00:00:00",1321,1928
"8792009665","2016-04-27 00:00:00",1758,2067
"8792009665","2016-04-28 00:00:00",6157,2780
"8792009665","2016-04-29 00:00:00",8360,3101
"8792009665","2016-04-30 00:00:00",7174,2896
"8792009665","2016-05-01 00:00:00",1619,1962
"8792009665","2016-05-02 00:00:00",1831,2015
"8792009665","2016-05-03 00:00:00",2421,2297
"8792009665","2016-05-04 00:00:00",2283,2067
"8792009665","2016-05-05 00:00:00",0,1688
"8792009665","2016-05-06 00:00:00",0,1688
"8792009665","2016-05-07 00:00:00",0,1688
"8792009665","2016-05-08 00:00:00",0,1688
"8792009665","2016-05-09 00:00:00",0,1688
"8792009665","2016-05-10 00:00:00",0,57
"8877689391","2016-04-12 00:00:00",23186,3921
"8877689391","2016-04-13 00:00:00",15337,3566
"8877689391","2016-04-14 00:00:00",21129,3793
"8877689391","2016-04-15 00:00:00",13422,3934
"8877689391","2016-04-16 00:00:00",29326,4547
"8877689391","2016-04-17 00:00:00",15118,3545
"8877689391","2016-04-18 00:00:00",11423,2761
"8877689391","2016-04-19 00:00:00",18785,3676
"8877689391","2016-04-20 00:00:00",19948,3679
"8877689391","2016-04-21 00:00:00",19377,3659
"8877689391","2016-04-22 00:00:00",18258,3427
"8877689391","2016-04-23 00:00:00",11200,3891
"8877689391","2016-04-24 00:00:00",16674,3455
"8877689391","2016-04-25 00:00:00",12986,3802
"8877689391","2016-04-26 00:00:00",11101,2860
"8877689391","2016-04-27 00:00:00",23629,3808
"8877689391","2016-04-28 00:00:00",14890,3060
"8877689391","2016-04-29 00:00:00",9733,2698
"8877689391","2016-04-30 00:00:00",27745,4398
"8877689391","2016-05-01 00:00:00",10930,2786
"8877689391","2016-05-02 00:00:00",4790,2189
"8877689391","2016-05-03 00:00:00",10818,2817
"8877689391","2016-05-04 00:00:00",18193,3477
"8877689391","2016-05-05 00:00:00",14055,3052
"8877689391","2016-05-06 00:00:00",21727,4015
"8877689391","2016-05-07 00:00:00",12332,4142
"8877689391","2016-05-08 00:00:00",10686,2847
"8877689391","2016-05-09 00:00:00",20226,3710
"8877689391","2016-05-10 00:00:00",10733,2832
"8877689391","2016-05-11 00:00:00",21420,3832
"8877689391","2016-05-12 00:00:00",8064,1849
